book_id	isbn	authors	publication_year	title	language_code	average_rating
9644		Cynthia Hand, Brodi Ashton, Jodi Meadows	2016	My Lady Jane	eng	4.12
9645	679735720	Martin Amis	1991	Time’s Arrow	eng	3.78
9646		Marcia Clark	2016		eng	3.81
9647	141300515	Robert Cormier	1977	I Am the Cheese	en-GB	3.74
9648	038533379X	Eldridge Cleaver	1968	Soul On Ice	en-GB	3.95
9649	140435719	Baruch Spinoza, Edwin M. Curley, Stuart Hampshire, Edwin Curley	1677	Ethica: Ordine geometrico demonstrata		4.01
9650	385475772	Geraldine Brooks	1994	Nine Parts of Desire: The Hidden World of Islamic Women		4.04
9651	1455531189	Jessi Klein	2016	You'll Grow Out of It	eng	3.83
9652	988573229	R.L. Mathewson	2013	Truce	eng	4.34
9653	812511751	Andre Norton, Mercedes Lackey	1991	The Elvenbane (Halfblood Chronicles, #1)	eng	3.94
9654	316044733	Carlos Ruiz Zafón, Lucia Graves	1998	El palacio de la medianoche		3.58
9655	671704656	Clive Cussler	1988	Treasure	en-US	3.92
9656	61229776	Lynsay Sands	2008	Vampire, Interrupted	eng	4.32
9657	399154213	John Sandford	2007	Invisible Prey	eng	4.11
9658	575077166	Alastair Reynolds	2007	The Prefect	eng	4.15
9659	1405915293	Jane Shemilt	2014	Daughter	en-US	3.51
9660	1401203507	Darwyn Cooke, Dave Stewart, Jared K. Fletcher	2004	DC: The New Frontier, Volume 1	eng	4.17
9661	64401499	Betty MacDonald, Alexandra Boiger	1955	Hello, Mrs. Piggle-Wiggle	eng	4.24
9662	143914799X	Jennifer Estep	2010	Web of Lies	en-US	4.1
9663	7201095	Rebecca Wells	2005	Ya-Yas in Bloom		3.6
9664	316358320	Hergé	1943	Le secret de la Licorne	eng	4.26
9665	763612316	Megan McDonald, Peter H. Reynolds	2000	Judy Moody	eng	3.92
9666	385347375	Christian Rudder	2014	Dataclysm: Who We Are (When We Think No One's Looking)	eng	3.72
9667	394719859	Friedrich Nietzsche, Walter Kaufmann	1882	Die fröhliche Wissenschaft	eng	4.26
9668	316043966	N.K. Jemisin	2010	The Broken Kingdoms	eng	4.04
9669	031624290X	Sarah Lotz	2014	The Three	eng	3.32
9670	345479173	Donald J. Trump, Tony Schwartz	1987	Trump: The Art of the Deal	en-US	3.66
9671	749744812	Enid Blyton	1946	First Term at Malory Towers	eng	4.07
9672	439858046	John Marsden	1998	The Night is for Hunting	eng	4.15
9673	1591826055	Natsuki Takaya, Alethea Nibley, Athena Nibley	1999	フルーツバスケット 3	en-US	4.38
9674		Alex Lake	2015	After Anna	en-US	3.7
9675	553580337	Brian Herbert, Kevin J. Anderson	2001	Dune: House Corrino	eng	3.64
9676	399156240	J.D. Robb	2010	Fantasy In Death	eng	4.25
9677	446580309	Mike Carey	2006	The Devil You Know	en-US	3.8
9678	1622668995	J. Lynn, Jennifer L. Armentrout	2012	Tempting the Player		4.06
9679	140441638	Anonymous, Juan Mascaró	-500	उपनिषद [Upaniṣad]	eng	4.2
9680	804140847	Arianna Huffington	2014	Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder	eng	3.68
9681	1462003923	Julie Hockley	2011		eng	4.11
9682	1416935711	Mark Walden	2006	H.I.V.E.: Higher Institute of Villainous Education	en-US	4.06
9683		تامر إبراهيم	2012	صانع الظلام	ara	3.81
9684	399156046	Terry Goodkind	2009	The Law of Nines	en-US	3.6
9685		John D. MacDonald	1958	The Executioners		4.07
9686	340796154	Enid Blyton	1943	Five Go Adventuring Again	eng	3.99
9687	330519476	Jana Oliver	2011	The Demon Trapper's Daughter	eng	4
9688	1590304497	Pema Chödrön	2001	The Places That Scare You: A Guide to Fearlessness in Difficult Times		4.3
9689	375701230	James Agee	1957	A Death in the Family	eng	3.92
9690	3822859834	Andrea Kettenmann	2001	Frida Kahlo 1907-1954: Pain and Passion 		4.15
9691	385482388	Chitra Banerjee Divakaruni	1997	The Mistress of Spices		3.48
9692	451232682	Gwen Hayes	2011	Falling Under	eng	3.78
9693		Sandi Lynn	2013		eng	4.19
9694	451225090	Karen   White	2008	The House On Tradd Street	eng	3.96
9695	1421515881	Kiyo Fujiwara	2005	アラクレ 1	en-US	4.03
9696	316196487	Brent Weeks	2011	Perfect Shadow	eng	4.18
9697		Nicky Charles	2011	The Finding	eng	4.18
9698	7158513	Dr. Seuss	1978	I Can Read with My Eyes Shut!	en-GB	4.17
9699	553286285	Isaac Asimov	1989	Nemesis	eng	3.75
9700	1422188612	Michael D. Watkins	2003	The First 90 Days: Critical Success Strategies for New Leaders at All Levels	eng	3.81
9701	1484724984	Claudia Gray	2015	Star Wars: Lost Stars	eng	4.25
9702	618250743	Jean Lee Latham	1955	Carry On, Mr. Bowditch	eng	4.11
9703		Meredith Wild	2014	Hard Limit		4.34
9704	316115002	Lisi Harrison	2006	The Pretty Committee Strikes Back (The Clique, #5)		3.84
9705		AnnaLisa Grant	2013		eng	3.75
9706		Penelope Ward	2013		eng	4.15
9707	571198775	Margaret Edson	1995	Wit : A Play	en-US	4.2
9708	316115045	Lisi Harrison	2006	Dial L for Loser (The Clique, #6)		3.8
9709	1451668201	The Harvard Lampoon	2012		en-GB	3.89
9710	333761189	James Herbert	1974	The Rats	eng	3.92
9711	451458265	Guy Gavriel Kay	1986	The Wandering Fire	en-US	4.11
9712	425270696	Ilona Andrews	2016	Magic Binds	eng	4.57
9713		M. Leighton	2012	The Wild Ones	eng	3.94
9714	553344862	David James Duncan	1983	The River Why		4.24
9715	1400096685	Chris Cleave	2005	Incendiary	eng	3.59
9716	425182134	Stephen Davis	1985	Hammer of the Gods	en-US	3.83
9717	330411985	C.J. Sansom	2006	Winter in Madrid	eng	3.79
9718	449014398	Gretchen Rubin, Käthe Mazur	2012	Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life	eng	3.48
9719	340895934	Jojo Moyes	2007	Silver Bay	eng	3.62
9720	1590170571	Adolfo Bioy Casares, Suzanne Jill Levine, Jorge Luis Borges, Ruth L.C. Simms, Norah Borges de Torre	1940	La invención de Morel	eng	4.05
9721	142002801	Antony Beevor	1998	Berlin: The Downfall 1945	eng	4.27
9722	034541800X	John Irving	1972	The Water-Method Man		3.34
9723	765312824	Orson Scott Card	2007	A War of Gifts (The Ender Quintet, #1.5)	en-US	3.66
9724	439998190	Dav Pilkey	2000	Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants)	en-GB	4.12
9725		Neal Shusterman	2014	UnDivided	eng	4.48
9726	1555976719	Leslie Jamison	2014	The Empathy Exams: Essays	eng	3.62
9727	006053284X	Bernard Cornwell	2003	Heretic		4.11
9728	042528011X	Nora Roberts	2016	Bay of Sighs	eng	4.15
9729	1937248097	Courtney Milan	2012	The Duchess War	eng	3.82
9730	1421512025	Bisco Hatori	2001	千年の雪, 1	en-US	4.04
9731	446695661	Carl Hiaasen	1987	Double Whammy	eng	3.92
9732	517548233	Henry Hazlitt	1946	Economics in One Lesson		4.22
9733	1849013764	Lara Adrian	2012	Darker After Midnight	eng	4.37
9734	340911719	Robert Muchamore	2007	Mad Dogs	eng	4.25
9735		Marko Kloos	2014	Lines of Departure	eng	4.08
9736	62413716	Julia Claiborne Johnson	2016	Be Frank With Me	eng	3.9
9737	451452313	Grant Naylor	1990	Better Than Life	eng	4.05
9738	1250083214	Kylie Scott	2016	Dirty	eng	3.92
9739	765354705	Eric S. Nylund	2006	Ghosts of Onyx	en-US	4.15
9740	955944686	Rick Riordan	2009	Percy Jackson and the Sword of Hades		4.28
9741	1607063298	Robert Kirkman, Charlie Adlard, Cliff Rathburn	2010	The Walking Dead, Vol. 13: Too Far Gone		4.23
9742	689855443	Cathy Hopkins	2001	Mates, Dates, and Inflatable Bras	eng	3.73
9743	767904427	Tim O'Brien	1978	Going After Cacciato	eng	3.9
9744	64404781	Roger Lea MacBride, David Gilleece	1993	Little House on Rocky Ridge	en-US	3.83
9745	1612187145	Catherine Bybee	2012	Not Quite Dating	eng	3.88
9746	394823958	Dr. Seuss, Theo LeSieg, Roy McKie	1972	In a People House	eng	4.13
9747	749928999	J.D. Robb	2009	Kindred in Death 	eng	4.31
9748	330369032	Carl Hiaasen	1991	Lucky You	en-GB	3.84
9749	765312921	Brian Herbert, Kevin J. Anderson	2006	Hunters of Dune	en-US	3.62
9750	374280606	Héctor Tobar	2014	Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free	eng	3.9
9751	891072926	Francis A. Schaeffer	1975	How Should We Then Live? The Rise and Decline of Western Thought and Culture		4.16
9752	525423052	Meg Wolitzer	2014			3.46
9753	439598443	Robert Coles, George Ford	1995	The Story of Ruby Bridges	eng	4.41
9754	679725318	Vladimir Nabokov	1936	Приглашение на казнь	eng	3.94
9755	1500607533	Pepper Winters	2014	Debt Inheritance	eng	3.79
9756	62198890	Patricia Harman	2012	The Midwife of Hope River 	eng	4
9757	399234160	Patty Lovell, David Catrow	1994	Stand Tall, Molly Lou Melon	en-US	4.39
9758	586057242	Isaac Asimov	1982	The Complete Robot	eng	4.34
9759	393329402	Nick Flynn	2004	Another Bullshit Night in Suck City: A Memoir	eng	3.77
9760	764223305	Beverly  Lewis	2002	The Covenant		4.12
9761	141185856	Richard Llewellyn	1939	How Green Was My Valley	eng	4.16
9762	446677469	Robert T. Kiyosaki, Sharon L. Lechter	2000	Rich Dad's Guide to Investing: What the Rich Invest in, That the Poor and the Middle Class Do Not!		3.94
9763	312555113	Carol Lynch Williams	2009	The Chosen One	eng	3.85
9764	553283936	Frederick Forsyth	1989	The Negotiator	eng	3.95
9765	743226755	Jim Loehr, Tony Schwartz	2003	The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal	eng	4.03
9766	375758119	Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller	1776	The History of the Decline and Fall of the Roman Empire	eng	3.96
9767	140504419	Donald Hall, Barbara Cooney	1979	Ox-Cart Man	eng	4.03
9768	446676977	Octavia E. Butler	1980	Wild Seed (Patternmaster, #1)	eng	4.22
9769	144244228X	Jenny Han	2009	The summer I turned pretty	eng	4.46
9770		حسن الجندي	2009	مخطوطة بن إسحاق: مدينة الموتى	ara	3.76
9771	1250034582	Chevy Stevens	2015			3.85
9772	345472454	Anne Tyler	2004	The Amateur Marriage		3.59
9773	60776005	Hugh Lofting, Michael Hague	1922	The Voyages of Doctor Dolittle		4
9774	7325983	Derek Landy	2010	Mortal Coil	eng	4.48
9775	1401226965	Jeff Lemire, José Villarrubia, Carlos M. Mangual	2010	Sweet Tooth, Volume 1: Out of the Deep Woods	eng	3.9
9776	1250045649	Darynda Jones	2014		eng	4.4
9777		Hugh Howey	2010		en-GB	3.7
9778	1406800163	Rafael Sabatini	1922	Captain Blood: His Odyssey	eng	4.16
9779	785122583	Warren Ellis, Adi Granov	2004	Iron Man: Extremis	eng	4.08
9780	575081562	H.P. Lovecraft, Les Edwards, Stephen Jones	1930	The Necronomicon	en-GB	4.29
9781	142781404X	Hiro Fujiwara	2007	会長はメイド様! 2	eng	4.53
9782		D.J. Molles	2012		eng	4.08
9783	1401242340	Scott Snyder, Greg Capullo, Jonathan Glapion	2013	Batman, Volume 3: Death of the Family	eng	4.33
9784	871401541	E.E. Cummings, Richard S. Kennedy	1994	Selected Poems	eng	4.22
9785	2081208164	Mathias Malzieu	2007	La Mécanique du cœur	fre	3.6
9786	778313468	Diane Chamberlain	2012	The Good Father	eng	3.94
9787	1476738963	Laura  McBride	2014	We Are Called to Rise	eng	3.94
9788	525427651	Amanda Berry, Gina DeJesus, Mary Jordan, Kevin Sullivan	2015	Hope	eng	4.27
9789	553277405	Clive Cussler	1981	Night Probe!	eng	3.89
9790	553379011	Daniel Quinn	1996	The Story of B: An Adventure of the Mind and Spirit	eng	4.11
9791	1501105434	Elisabeth Egan	2015	A Window Opens	eng	3.53
9792	385539584	Lucy Sykes, Jo Piazza	2015			3.63
9793	393321983	Patricia Highsmith	1950	Strangers on a Train	eng	3.82
9794	7154615	Carol Shields	2002	Unless	eng	3.63
9795	778324109	Deanna Raybourn	2006	Silent in the Grave	eng	3.91
9796	64440508	Else Holmelund Minarik, Maurice Sendak	1968	A Kiss for Little Bear		4.31
9797	399160477	Tom Clancy, Mark Greaney	2013	Command Authority	eng	4.08
9798	1591164435	Tite Kubo	2002	BLEACH―ブリーチ―　3	eng	4.31
9799		Diana Gabaldon	2013		eng	4.22
9800	735814864	Loek Koopmans, Charles Perrault, Anthea Bell	1812	Cinderella	eng	4.22
9801		Danielle Steel	1988	Zoya		3.95
9802	307977935	Liesl Shurtliff	2013		eng	4.04
9803	394865707	Stan Berenstain, Jan Berenstain	1984	The Berenstain Bears and Too Much TV	eng	4
9804	230711251	C.J. Sansom	2010	Heartstone	eng	4.31
9805	671027581	Linda Howard	2001	Open Season	eng	4.01
9806	1421534541	Eiichirō Oda	2005	ONE PIECE 38		4.63
9807	1518783872	Penelope Douglas, Jeremy York, Tatiana Sokolov	2015		en-CA	4.04
9808	140130138X	Elyn R. Saks	2007	The Center Cannot Hold	eng	4.22
9809	1607749726	Marie Kondō	2016		eng	3.82
9810	399153942	Frederick Forsyth	2006	The Afghan	eng	3.64
9811	62101315	Lynsay Sands, Jeaniene Frost	2011	The Bite Before Christmas	eng	4.16
9812	99465647	Georgette Heyer	1965	Frederica	eng	4.15
9813	1571316515	Natasha Friend	2004	Perfect	eng	3.77
9814	055329802X	Kevin J. Anderson	1994	Star Wars: The Jedi Academy Trilogy, Volume III - Champions of the Force	eng	3.67
9815	307460444	Martha Stewart	2009	Martha Stewart's Cupcakes: 175 Inspired Ideas for Everyone's Favorite Treats		4.11
9816		Penelope Ward	2016			4.23
9817	61229695	Lynsay Sands	2008	Vampires are Forever	en-US	4.25
9818	717283534	Justine Korman Fontes	1994		eng	4.48
9819	1402179626	Richard Henry Dana Jr.	1840	Two Years Before the Mast	eng	3.96
9820	312380755	Lisa Scottoline	2010	Think Twice	en-US	3.62
9821	974461229	Amy Brown, Charles  de Lint	2003	The Art of Amy Brown		4.04
9822	744592704	Martin Waddell, Patrick Benson	1975	Owl Babies	en-GB	4.19
9823	544303164	Angela Flournoy	2015	The Turner House	eng	3.64
9824	1414310552	Dee Henderson	1999	Danger in the Shadows	eng	4.33
9825		Samantha Towle	2013	Trouble	eng	4
9826	875420281	Ted Andrews, Winston Allen, Margaret K. Andrews	1996	Animal Speak: The Spiritual & Magical Powers of Creatures Great & Small	eng	4.25
9827	778326438	Debbie Macomber	2009	Summer On Blossom Street (Blossom Street #6)	eng	4.19
9828	307265781	Maeve Binchy	2006	Whitethorn Woods	eng	3.59
9829		محمد صادق	2010	"رواية "" طه الغريب """	ara	3.67
9830	802142109	Stephanie Kallos	2004	Broken for You	eng	3.8
9831	1401324541	Babe Walker	2012		en-GB	3.73
9832	440236169	Mo Hayder	1999	Birdman		3.88
9833	525952241	Mark    Adams	2011		en-US	3.8
9834	60931809	Simon Winchester	2001	The Map That Changed the World: William Smith and the Birth of Modern Geology	eng	3.81
9835	553582798	Sara Donati	2002	Lake in the Clouds	eng	4.31
9836		T.M. Frazier	2015		eng	4.39
9837	525426035	Andrew  Smith	2014	Grasshopper Jungle	eng	3.66
9838	60827874	Perry Moore, Andrew Adamson, C.S. Lewis	2005	The Chronicles of Narnia - The Lion, the Witch, and the Wardrobe Official Illustrated Movie Companion	en-US	4.48
9839	041330860X	Jean Anouilh	1944	Antigone		3.8
9840		Barbara Taylor Sissel	2015			3.52
9841	380815923	Joanne Harris	1999	Blackberry Wine	en-US	3.78
9842	1250058902	Brandon Stanton	2015	Humans of New York: Stories	eng	4.5
9843	439858054	John Marsden	1999	The Other Side of Dawn		4.21
9844		Marie Lu	2012	Life Before Legend	eng	4.02
9845	345533232	Maya Banks	2012	Never Seduce a Scot	eng	4.19
9846	6640613	Judith Kerr	1968	The Tiger Who Came to Tea		4.23
9847	307720659	Suki Kim	2014	Without You, There Is No Us: My Time with the Sons of North Korea's Elite		3.85
9848	671578855	Lois McMaster Bujold	1999	A Civil Campaign	eng	4.43
9849	385327900	Joan Aiken, Pat Marriott	1962	The Wolves of Willoughby Chase 		4.08
9850		Andy Weir	2009	The Egg	eng	4.13
9851	1421513242	Matsuri Hino, Tomo Kimura	2006	ヴァンパイア騎士 3 	eng	4.27
9852	752858653	Robert Ludlum	1971	The Scarlatti Inheritance		3.82
9853	1596430699	Nick Bruel	2005	Bad Kitty	en-US	4.18
9854	743225740	Anita Diamant	2005	The Last Days of Dogtown		3.39
9855	60874198	Alex Flinn	2008	A Kiss in Time	en-US	3.77
9856	679824243	Mary Pope Osborne, Salvatore Murdocca	2013		eng	3.86
9857	1573225053	Jack Kerouac, Joyce Johnson	1958	Desolation Angels	en-US	3.92
9858	9649007903	سهراب سپهری	1977	هشت کتاب: مرگِ رنگ. زندگیِ خواب‌ه. آوارِ آفتاب. شرقِ اندوه. صدای پای آب. مسافر. حجمِ سبز. ما هیچ، ما نگاه	per	4.08
9859	1516865871	Hugh Howey	2015	Beacon 23: The Complete Novel	eng	3.9
9860	752837214	Larry McMurtry	1966	The Last Picture Show	eng	3.95
9861	142408654	Eva Ibbotson	1981	A Countess Below Stairs	en-US	3.88
9862	307397874	Kazuo Ishiguro	2009	Nocturnes: Five Stories of Music and Nightfall	eng	3.4
9863	1857984986	Harry Harrison	1961	The Stainless Steel Rat	eng	3.93
9864	140297995	W.G. Sebald, Anthea Bell	2001	Austerlitz	en-GB	4.04
9865	1401918743	Esther Hicks, Jerry Hicks	2006	Money, and the Law of Attraction: Learning to Attract Wealth, Health, and Happiness		4.24
9866	312933525	Jeffrey Archer	1988	A Twist in the Tale	en-US	3.85
9867	689821816	Sharon M. Draper	2006	Copper Sun	eng	4.3
9868	517086034	Anne McCaffrey	1990		eng	4.02
9869		Lisa Kleypas	1993	Then Came You	eng	3.99
9870	60892056	Erin Hunter	2007			4.27
9871	380712040	James Lee Burke	1989	Black Cherry Blues	en-US	4.17
9872		Laura  Barnett	2015	The Versions of Us	eng	3.57
9873	545208874	Kazu Kibuishi	2011		eng	4.39
9874	60959681	Gary Zukav	1979	The Dancing Wu Li Masters: An Overview of the New Physics	en-US	4.02
9875	425200280	Johanna Edwards	2005	The Next Big Thing		3.68
9876	670076082	Melina Marchetta	2011	Froi of the Exiles	eng	4.3
9877		Roger Zelazny	1985	Trumps of Doom	eng	4.06
9878	62183591	Dan Ariely	2012	The Honest Truth About Dishonesty: How We Lie to Everyone - Especially Ourselves	eng	3.91
9879	039915731X	Tom Clancy, Mark Greaney	2011	Locked On	eng	3.99
9880	385741774	Lauren Morrill	2012	Meant to Be	eng	3.72
9881	440863686	Jacqueline Wilson, Nick Sharratt	1999	The Illustrated Mum	eng	3.74
9882	1481422340	Scott Westerfeld	2014	Afterworlds	eng	3.72
9883	670026476	Charlie Lovett	2013	The Bookman’s Tale	eng	3.74
9884	5080039159	Aleksandr Griboyedov, Александр Сергеевич Грибоедов	1825	Горе от ума 	rus	4.13
9885	1439180962	Mary Higgins Clark	2011	I'll Walk Alone	en-US	3.78
9886	545310032	Wendy Mass	2011		eng	4.25
9887	307381269	Howard Dully, Charles Fleming	2007	My Lobotomy	eng	3.7
9888	307237907	Karen Harper	1983	Passion's Reign	eng	4.04
9889		Emma Chase	2015	Overruled	eng	3.83
9890	425098605	Dean Koontz	1977	The Vision	eng	3.79
9891	9684114737	José Emilio Pacheco	1981	Las batallas en el desierto	spa	4.1
9892	749908904	J.D. Robb	2008	Salvation in Death	eng	4.26
9893		Emery Lord	2014	Open Road Summer	eng	3.91
9894	074341196X	Iain M. Banks	1998	Inversions		3.9
9895		Ilsa Madden-Mills	2015	Dirty English	eng	3.95
9896	385669852	Alice LaPlante	2011	Turn of Mind		3.65
9897	1416927247	Robert Muchamore	2006	Divine Madness	eng	4.17
9898	758272820	Brigid Kemmerer	2012	Spark	en-US	4.16
9899	1442397144	Angela Duckworth	2016	Grit: Passion, Perseverance, and the Science of Success	eng	4.08
9900		Chuck Palahniuk	2004	Guts	eng	3.93
9901	446562424	Scott Turow	2005	Innocent	eng	3.9
9902	143038389	Craig Johnson	2006	Death Without Company	eng	4.23
9903	184416294X	Dan Abnett	2006	Horus Rising	eng	4.17
9904		Laura Kaye	2013	Hard As It Gets	eng	4.01
9905	312263996	Paul Auster	1999	Timbuktu	eng	3.66
9906	1421501929	Bisco Hatori	1999	桜蘭高校ホスト部 4	eng	4.45
9907	316020729	Anita Shreve	2010	Rescue	eng	3.3
9908	156421356	Max Frisch	1957	Homo faber: Ein Bericht	eng	3.75
9909	545812542	Alex Gino	2015	George	eng	4.01
9910	394726251	Daniel J. Boorstin	1983	The Discoverers: A History of Man's Search to Know His World and Himself		4.12
9911	345424646	Terry Brooks	1998	A Knight of the Word 	en-US	4.04
9912	043977733X	Ellen Levine, Kadir Nelson	2007		eng	4.46
9913		Tillie Cole	2016	A Thousand Boy Kisses	eng	4.29
9914	312651201	Iris Johansen	2011		en-US	4.08
9915	553807188	Linwood Barclay	2011	The Accident	eng	3.93
9916	812998251	Sophie Kinsella	2015	Shopaholic to the Rescue	eng	3.55
9917	145165801X	Jennifer Echols	2012	Such a Rush	eng	3.84
9918	505527847	Jana Deleon	2009	Trouble in Mudbug	en-US	3.92
9919	140344438	Barthe DeClements	1981	Nothing's Fair in Fifth Grade		3.94
